CustomerID,Recency,Frequency,Monetary,AOV,Total_Quantity,Days_Since_First,R_Score,F_Score,M_Score,RFM_Score,RFM_Value,Customer_Segment,Cluster,Cluster_Name,Recency_Category,Frequency_Category,Monetary_Category,Avg_Order_Value,Customer_Lifetime,Purchase_Intensity
11664.0,39,7,833.91,119.13,33,339,3,5,5,355,13,Champions,1,VIP Customers,Recent,High,High_Value,119.13,249,10.261044176706827
11665.0,255,1,151.62,151.62,6,255,1,1,1,111,3,Lost Customers,3,At-Risk Customers,Old,Low,Medium_Value,151.62,285,1.280701754385965
11666.0,36,2,151.62,75.81,6,65,3,1,1,311,5,Cannot Lose Them,2,Occasional Customers,Recent,Low,Medium_Value,75.81,96,7.604166666666668
11667.0,114,8,783.37,97.92125,31,332,2,5,5,255,12,Loyal Customers,1,VIP Customers,Moderate,High,High_Value,97.92125,354,8.248587570621469
11668.0,21,8,934.99,116.87375,37,354,4,5,5,455,14,Champions,1,VIP Customers,Very_Recent,High,High_Value,116.87375,261,11.187739463601533
11669.0,323,2,176.89,88.445,7,341,1,1,1,111,3,Lost Customers,3,At-Risk Customers,Old,Low,Medium_Value,88.445,383,1.9060052219321149
11670.0,47,4,303.24,75.81,12,279,3,3,2,332,8,At Risk,2,Occasional Customers,Recent,Medium,Medium_Value,75.81,167,8.74251497005988
11671.0,19,4,404.32,101.08,16,176,4,3,3,433,10,Potential Loyalists,2,Occasional Customers,Very_Recent,Medium,Medium_Value,101.08,139,10.503597122302159
11672.0,30,7,808.64,115.52,32,317,4,5,5,455,14,Champions,1,VIP Customers,Very_Recent,High,High_Value,115.52,240,10.645833333333334
11673.0,27,5,454.86,90.97200000000001,18,269,4,4,3,443,11,Loyal Customers,0,Regular Customers,Very_Recent,Medium,Medium_Value,90.97200000000001,177,10.310734463276836
11674.0,42,9,934.99,103.88777777777779,37,326,3,5,5,355,13,Champions,1,VIP Customers,Recent,High,High_Value,103.88777777777779,312,10.528846153846153
11675.0,36,6,606.48,101.08,24,230,3,4,4,344,11,Loyal Customers,0,Regular Customers,Recent,High,High_Value,101.08,216,10.13888888888889
11676.0,77,9,859.18,95.46444444444444,34,361,2,5,5,255,12,Loyal Customers,1,VIP Customers,Recent,High,High_Value,95.46444444444444,347,9.46685878962536
11677.0,44,4,429.59,107.3975,17,355,3,3,3,333,9,Potential Loyalists,2,Occasional Customers,Recent,Medium,Medium_Value,107.3975,164,8.902439024390244
11678.0,35,7,530.67,75.80999999999999,21,331,4,5,4,454,13,Champions,0,Regular Customers,Recent,High,High_Value,75.80999999999999,245,10.428571428571429
11679.0,42,5,454.86,90.97200000000001,18,200,3,4,3,343,10,Potential Loyalists,0,Regular Customers,Recent,Medium,Medium_Value,90.97200000000001,192,9.505208333333334
11680.0,20,4,429.59,107.3975,17,293,4,3,3,433,10,Potential Loyalists,2,Occasional Customers,Very_Recent,Medium,Medium_Value,107.3975,140,10.428571428571429
11681.0,78,8,783.37,97.92125,31,279,2,5,5,255,12,Loyal Customers,1,VIP Customers,Recent,High,High_Value,97.92125,318,9.182389937106919
11682.0,29,6,682.29,113.71499999999999,27,279,4,4,5,445,13,Champions,0,Regular Customers,Very_Recent,High,High_Value,113.71499999999999,209,10.478468899521532
11683.0,112,5,505.4,101.08,20,356,2,4,3,243,9,Potential Loyalists,0,Regular Customers,Moderate,Medium,High_Value,101.08,262,6.965648854961832
11684.0,2,3,202.16,67.38666666666667,8,325,5,2,1,521,8,At Risk,2,Occasional Customers,Very_Recent,Medium,Medium_Value,67.38666666666667,92,11.902173913043477
11685.0,17,5,379.05,75.81,15,310,4,4,2,442,10,Potential Loyalists,0,Regular Customers,Very_Recent,Medium,Medium_Value,75.81,167,10.92814371257485
11686.0,10,7,808.64,115.52,32,358,5,5,5,555,15,Champions,1,VIP Customers,Very_Recent,High,High_Value,115.52,220,11.613636363636365
11687.0,80,1,176.89,176.89,7,80,2,1,1,211,4,Lost Customers,2,Occasional Customers,Recent,Low,Medium_Value,176.89,110,3.3181818181818183
11688.0,110,3,252.7,84.23333333333333,10,281,2,2,1,221,5,Cannot Lose Them,2,Occasional Customers,Moderate,Medium,Medium_Value,84.23333333333333,200,5.4750000000000005
11689.0,118,2,151.62,75.81,6,212,1,1,1,111,3,Lost Customers,2,Occasional Customers,Moderate,Low,Medium_Value,75.81,178,4.1011235955056184
11690.0,32,7,833.91,119.13,33,146,4,5,5,455,14,Champions,1,VIP Customers,Recent,High,High_Value,119.13,242,10.557851239669422
11691.0,125,5,505.4,101.08,20,361,1,4,3,143,8,At Risk,0,Regular Customers,Moderate,Medium,High_Value,101.08,275,6.636363636363637
11692.0,17,4,505.4,126.35,20,177,4,3,3,433,10,Potential Loyalists,0,Regular Customers,Very_Recent,Medium,High_Value,126.35,137,10.656934306569342
11693.0,1,8,682.29,85.28625,27,292,5,5,5,555,15,Champions,1,VIP Customers,Very_Recent,High,High_Value,85.28625,241,12.11618257261411
11694.0,17,3,227.43,75.81,9,51,4,2,1,421,7,At Risk,2,Occasional Customers,Very_Recent,Medium,Medium_Value,75.81,107,10.233644859813083
11695.0,70,6,631.75,105.29166666666667,25,353,2,4,4,244,10,Potential Loyalists,0,Regular Customers,Recent,High,High_Value,105.29166666666667,250,8.76
11696.0,39,7,505.40000000000003,72.2,20,347,3,5,3,353,11,Loyal Customers,0,Regular Customers,Recent,High,High_Value,72.2,249,10.261044176706827
11697.0,3,5,606.48,121.296,24,215,5,4,4,544,13,Champions,0,Regular Customers,Very_Recent,Medium,High_Value,121.296,153,11.928104575163399
11698.0,6,5,404.32,80.864,16,237,5,4,3,543,12,Loyal Customers,0,Regular Customers,Very_Recent,Medium,Medium_Value,80.864,156,11.698717948717949
11699.0,91,7,833.91,119.13,33,311,2,5,5,255,12,Loyal Customers,1,VIP Customers,Moderate,High,High_Value,119.13,301,8.488372093023255
11700.0,12,4,480.13,120.0325,19,297,5,3,3,533,11,Loyal Customers,0,Regular Customers,Very_Recent,Medium,Medium_Value,120.0325,132,11.06060606060606
11701.0,33,7,707.56,101.08,28,343,4,5,5,455,14,Champions,1,VIP Customers,Recent,High,High_Value,101.08,243,10.51440329218107
11702.0,50,5,379.05,75.81,15,276,3,4,2,342,9,Potential Loyalists,0,Regular Customers,Recent,Medium,Medium_Value,75.81,200,9.125
11704.0,94,6,707.56,117.92666666666666,28,326,2,4,5,245,11,Loyal Customers,0,Regular Customers,Moderate,High,High_Value,117.92666666666666,274,7.992700729927007
11705.0,17,9,833.91,92.65666666666667,33,358,4,5,5,455,14,Champions,1,VIP Customers,Very_Recent,High,High_Value,92.65666666666667,287,11.445993031358885
11706.0,6,5,555.9399999999999,111.18799999999999,22,284,5,4,4,544,13,Champions,0,Regular Customers,Very_Recent,Medium,High_Value,111.18799999999999,156,11.698717948717949
11707.0,35,2,126.35,63.175,5,212,4,1,1,411,6,Cannot Lose Them,2,Occasional Customers,Recent,Low,Medium_Value,63.175,95,7.68421052631579
11708.0,78,3,277.97,92.65666666666668,11,169,2,2,2,222,6,Cannot Lose Them,2,Occasional Customers,Recent,Medium,Medium_Value,92.65666666666668,168,6.517857142857143
11709.0,12,3,328.51,109.50333333333333,13,176,5,2,2,522,9,Potential Loyalists,2,Occasional Customers,Very_Recent,Medium,Medium_Value,109.50333333333333,102,10.735294117647058
11710.0,66,6,606.48,101.08,24,312,2,4,4,244,10,Potential Loyalists,0,Regular Customers,Recent,High,High_Value,101.08,246,8.902439024390244
11711.0,106,3,328.51,109.50333333333333,13,302,2,2,2,222,6,Cannot Lose Them,2,Occasional Customers,Moderate,Medium,Medium_Value,109.50333333333333,196,5.586734693877551
11712.0,20,7,555.9399999999999,79.41999999999999,22,328,4,5,4,454,13,Champions,0,Regular Customers,Very_Recent,High,High_Value,79.41999999999999,230,11.108695652173914
11713.0,32,1,75.81,75.81,3,32,4,1,1,411,6,Cannot Lose Them,2,Occasional Customers,Recent,Low,Low_Value,75.81,62,5.887096774193549
11714.0,59,6,707.56,117.92666666666666,28,343,3,4,5,345,12,Loyal Customers,0,Regular Customers,Recent,High,High_Value,117.92666666666666,239,9.163179916317992
11715.0,78,5,707.56,141.512,28,297,2,4,5,245,11,Loyal Customers,0,Regular Customers,Recent,Medium,High_Value,141.512,228,8.00438596491228
11716.0,59,4,404.32,101.08,16,316,3,3,3,333,9,Potential Loyalists,2,Occasional Customers,Recent,Medium,Medium_Value,101.08,179,8.156424581005586
11717.0,5,3,404.32,134.77333333333334,16,294,5,2,3,523,10,Potential Loyalists,2,Occasional Customers,Very_Recent,Medium,Medium_Value,134.77333333333334,95,11.526315789473685
11718.0,24,6,429.59,71.59833333333333,17,282,4,4,3,443,11,Loyal Customers,0,Regular Customers,Very_Recent,High,Medium_Value,71.59833333333333,204,10.735294117647058
11719.0,64,6,707.56,117.92666666666666,28,361,3,4,5,345,12,Loyal Customers,0,Regular Customers,Recent,High,High_Value,117.92666666666666,244,8.975409836065573
11720.0,233,3,277.96999999999997,92.65666666666665,11,321,1,2,1,121,4,Lost Customers,3,At-Risk Customers,Old,Medium,Medium_Value,92.65666666666665,323,3.390092879256966
11721.0,63,6,783.37,130.56166666666667,31,339,3,4,5,345,12,Loyal Customers,0,Regular Customers,Recent,High,High_Value,130.56166666666667,243,9.012345679012345
11722.0,89,7,682.29,97.47,27,355,2,5,5,255,12,Loyal Customers,0,Regular Customers,Recent,High,High_Value,97.47,299,8.545150501672241
11723.0,25,3,303.24,101.08,12,82,4,2,2,422,8,At Risk,2,Occasional Customers,Very_Recent,Medium,Medium_Value,101.08,115,9.521739130434783
11724.0,102,6,581.21,96.86833333333334,23,351,2,4,4,244,10,Potential Loyalists,0,Regular Customers,Moderate,High,High_Value,96.86833333333334,282,7.76595744680851
11725.0,43,3,277.97,92.65666666666668,11,295,3,2,2,322,7,At Risk,2,Occasional Customers,Recent,Medium,Medium_Value,92.65666666666668,133,8.233082706766917
11726.0,38,5,555.9399999999999,111.18799999999999,22,325,3,4,4,344,11,Loyal Customers,0,Regular Customers,Recent,Medium,High_Value,111.18799999999999,188,9.707446808510639
11727.0,19,5,404.32,80.864,16,360,4,4,3,443,11,Loyal Customers,0,Regular Customers,Very_Recent,Medium,Medium_Value,80.864,169,10.798816568047338
11728.0,112,3,252.7,84.23333333333333,10,207,2,2,1,221,5,Cannot Lose Them,2,Occasional Customers,Moderate,Medium,Medium_Value,84.23333333333333,202,5.420792079207922
11729.0,66,10,1111.88,111.18800000000002,44,303,2,5,5,255,12,Loyal Customers,1,VIP Customers,Recent,High,Premium,111.18800000000002,366,9.972677595628415
11730.0,3,3,328.51,109.50333333333333,13,354,5,2,2,522,9,Potential Loyalists,2,Occasional Customers,Very_Recent,Medium,Medium_Value,109.50333333333333,93,11.774193548387096
11731.0,18,6,707.56,117.92666666666666,28,350,4,4,5,445,13,Champions,0,Regular Customers,Very_Recent,High,High_Value,117.92666666666666,198,11.06060606060606
11732.0,4,7,859.18,122.74,34,241,5,5,5,555,15,Champions,1,VIP Customers,Very_Recent,High,High_Value,122.74,214,11.939252336448597
11733.0,2,7,732.83,104.69000000000001,29,331,5,5,5,555,15,Champions,1,VIP Customers,Very_Recent,High,High_Value,104.69000000000001,212,12.051886792452832
11734.0,12,4,454.86,113.715,18,217,5,3,3,533,11,Loyal Customers,0,Regular Customers,Very_Recent,Medium,Medium_Value,113.715,132,11.06060606060606
11735.0,15,5,429.59000000000003,85.918,17,264,5,4,3,543,12,Loyal Customers,0,Regular Customers,Very_Recent,Medium,Medium_Value,85.918,165,11.06060606060606
11736.0,81,2,75.81,37.905,3,113,2,1,1,211,4,Lost Customers,2,Occasional Customers,Recent,Low,Low_Value,37.905,141,5.177304964539006
11737.0,10,5,454.86,90.97200000000001,18,314,5,4,3,543,12,Loyal Customers,0,Regular Customers,Very_Recent,Medium,Medium_Value,90.97200000000001,160,11.40625
11738.0,310,1,151.62,151.62,6,310,1,1,1,111,3,Lost Customers,3,At-Risk Customers,Old,Low,Medium_Value,151.62,340,1.0735294117647058
11739.0,26,5,429.59000000000003,85.918,17,302,4,4,3,443,11,Loyal Customers,0,Regular Customers,Very_Recent,Medium,Medium_Value,85.918,176,10.369318181818182
11740.0,194,4,303.24,75.81,12,310,1,3,2,132,6,Cannot Lose Them,3,At-Risk Customers,Old,Medium,Medium_Value,75.81,314,4.649681528662421
11741.0,97,4,555.9399999999999,138.98499999999999,22,351,2,3,4,234,9,Potential Loyalists,0,Regular Customers,Moderate,Medium,High_Value,138.98499999999999,217,6.728110599078341
11742.0,61,6,480.13,80.02166666666666,19,293,3,4,3,343,10,Potential Loyalists,0,Regular Customers,Recent,High,Medium_Value,80.02166666666666,241,9.087136929460582
11743.0,102,8,581.21,72.65125,23,329,2,5,4,254,11,Loyal Customers,0,Regular Customers,Moderate,High,High_Value,72.65125,342,8.538011695906432
11744.0,4,5,530.67,106.13399999999999,21,339,5,4,4,544,13,Champions,0,Regular Customers,Very_Recent,Medium,High_Value,106.13399999999999,154,11.85064935064935
11745.0,147,3,303.24,101.08,12,322,1,2,2,122,5,Cannot Lose Them,3,At-Risk Customers,Moderate,Medium,Medium_Value,101.08,237,4.620253164556962
11746.0,52,3,151.62,50.54,6,359,3,2,1,321,6,Cannot Lose Them,2,Occasional Customers,Recent,Medium,Medium_Value,50.54,142,7.711267605633803
11747.0,51,3,252.7,84.23333333333333,10,215,3,2,1,321,6,Cannot Lose Them,2,Occasional Customers,Recent,Medium,Medium_Value,84.23333333333333,141,7.76595744680851
11748.0,96,2,176.89000000000001,88.44500000000001,7,317,2,1,1,211,4,Lost Customers,2,Occasional Customers,Moderate,Low,Medium_Value,88.44500000000001,156,4.679487179487179
11749.0,9,7,808.64,115.52,32,294,5,5,5,555,15,Champions,1,VIP Customers,Very_Recent,High,High_Value,115.52,219,11.666666666666668
11750.0,4,5,631.75,126.35,25,299,5,4,4,544,13,Champions,0,Regular Customers,Very_Recent,Medium,High_Value,126.35,154,11.85064935064935
11751.0,88,9,707.5600000000001,78.61777777777779,28,297,2,5,5,255,12,Loyal Customers,1,VIP Customers,Recent,High,High_Value,78.61777777777779,358,9.175977653631286
11752.0,41,5,480.13,96.026,19,191,3,4,3,343,10,Potential Loyalists,0,Regular Customers,Recent,Medium,Medium_Value,96.026,191,9.55497382198953
11753.0,14,11,1061.34,96.48545454545454,42,339,5,5,5,555,15,Champions,1,VIP Customers,Very_Recent,Very_High,Premium,96.48545454545454,344,11.671511627906977
11754.0,334,1,101.08,101.08,4,334,1,1,1,111,3,Lost Customers,3,At-Risk Customers,Old,Low,Medium_Value,101.08,364,1.0027472527472527
11755.0,61,4,530.67,132.6675,21,135,3,3,4,334,10,Potential Loyalists,0,Regular Customers,Recent,Medium,High_Value,132.6675,181,8.066298342541437
11756.0,28,7,732.83,104.69000000000001,29,310,4,5,5,455,14,Champions,1,VIP Customers,Very_Recent,High,High_Value,104.69000000000001,238,10.73529411764706
11757.0,23,3,303.24,101.08,12,234,4,2,2,422,8,At Risk,2,Occasional Customers,Very_Recent,Medium,Medium_Value,101.08,113,9.690265486725664
11758.0,77,7,707.56,101.08,28,361,2,5,5,255,12,Loyal Customers,0,Regular Customers,Recent,High,High_Value,101.08,287,8.902439024390244
11759.0,5,6,758.1,126.35000000000001,30,329,5,4,5,545,14,Champions,0,Regular Customers,Very_Recent,High,High_Value,126.35000000000001,185,11.837837837837837
11760.0,99,2,126.35,63.175,5,136,2,1,1,211,4,Lost Customers,2,Occasional Customers,Moderate,Low,Medium_Value,63.175,159,4.591194968553459
11761.0,37,2,252.7,126.35,10,175,3,1,1,311,5,Cannot Lose Them,2,Occasional Customers,Recent,Low,Medium_Value,126.35,97,7.525773195876289
11762.0,93,3,303.24,101.08,12,294,2,2,2,222,6,Cannot Lose Them,2,Occasional Customers,Moderate,Medium,Medium_Value,101.08,183,5.9836065573770485
11763.0,56,5,682.29,136.458,27,288,3,4,5,345,12,Loyal Customers,0,Regular Customers,Recent,Medium,High_Value,136.458,206,8.859223300970873
11764.0,191,1,75.81,75.81,3,191,1,1,1,111,3,Lost Customers,3,At-Risk Customers,Old,Low,Low_Value,75.81,221,1.65158371040724
11765.0,67,6,682.29,113.71499999999999,27,266,2,4,5,245,11,Loyal Customers,0,Regular Customers,Recent,High,High_Value,113.71499999999999,247,8.866396761133604
11766.0,43,5,631.75,126.35,25,363,3,4,4,344,11,Loyal Customers,0,Regular Customers,Recent,Medium,High_Value,126.35,193,9.455958549222798
11767.0,36,4,429.59,107.3975,17,340,3,3,3,333,9,Potential Loyalists,2,Occasional Customers,Recent,Medium,Medium_Value,107.3975,156,9.358974358974358
11768.0,37,5,530.67,106.13399999999999,21,326,3,4,4,344,11,Loyal Customers,0,Regular Customers,Recent,Medium,High_Value,106.13399999999999,187,9.759358288770054
11769.0,16,7,657.02,93.86,26,358,4,5,4,454,13,Champions,0,Regular Customers,Very_Recent,High,High_Value,93.86,226,11.305309734513274
11770.0,35,4,303.24,75.81,12,305,4,3,2,432,9,Potential Loyalists,2,Occasional Customers,Recent,Medium,Medium_Value,75.81,155,9.419354838709678
11771.0,61,1,176.89,176.89,7,61,3,1,1,311,5,Cannot Lose Them,2,Occasional Customers,Recent,Low,Medium_Value,176.89,91,4.010989010989011
11772.0,65,8,682.29,85.28625,27,337,3,5,5,355,13,Champions,1,VIP Customers,Recent,High,High_Value,85.28625,305,9.573770491803279
11773.0,66,5,530.67,106.13399999999999,21,296,2,4,4,244,10,Potential Loyalists,0,Regular Customers,Recent,Medium,High_Value,106.13399999999999,216,8.449074074074074
11774.0,117,1,126.35,126.35,5,117,2,1,1,211,4,Lost Customers,2,Occasional Customers,Moderate,Low,Medium_Value,126.35,147,2.4829931972789114
11775.0,99,1,101.08,101.08,4,99,2,1,1,211,4,Lost Customers,2,Occasional Customers,Moderate,Low,Medium_Value,101.08,129,2.8294573643410854
11776.0,6,6,555.9399999999999,92.65666666666665,22,325,5,4,4,544,13,Champions,0,Regular Customers,Very_Recent,High,High_Value,92.65666666666665,186,11.774193548387096
11777.0,80,5,581.21,116.242,23,347,2,4,4,244,10,Potential Loyalists,0,Regular Customers,Recent,Medium,High_Value,116.242,230,7.934782608695652
11778.0,182,3,277.96999999999997,92.65666666666665,11,238,1,2,1,121,4,Lost Customers,3,At-Risk Customers,Old,Medium,Medium_Value,92.65666666666665,272,4.025735294117647
11779.0,124,1,151.62,151.62,6,124,1,1,1,111,3,Lost Customers,2,Occasional Customers,Moderate,Low,Medium_Value,151.62,154,2.3701298701298703
11780.0,13,3,303.24,101.08,12,325,5,2,2,522,9,Potential Loyalists,2,Occasional Customers,Very_Recent,Medium,Medium_Value,101.08,103,10.631067961165048
11781.0,35,4,379.05,94.7625,15,226,4,3,2,432,9,Potential Loyalists,2,Occasional Customers,Recent,Medium,Medium_Value,94.7625,155,9.419354838709678
11782.0,11,13,1339.31,103.02384615384615,53,363,5,5,5,555,15,Champions,1,VIP Customers,Very_Recent,Very_High,Premium,103.02384615384615,401,11.83291770573566
11783.0,43,3,227.43,75.81,9,201,3,2,1,321,6,Cannot Lose Them,2,Occasional Customers,Recent,Medium,Medium_Value,75.81,133,8.233082706766917
11784.0,212,3,252.7,84.23333333333333,10,356,1,2,1,121,4,Lost Customers,3,At-Risk Customers,Old,Medium,Medium_Value,84.23333333333333,302,3.6258278145695364
11785.0,39,3,252.7,84.23333333333333,10,358,3,2,1,321,6,Cannot Lose Them,2,Occasional Customers,Recent,Medium,Medium_Value,84.23333333333333,129,8.488372093023257
11786.0,2,6,505.4,84.23333333333333,20,348,5,4,3,543,12,Loyal Customers,0,Regular Customers,Very_Recent,High,High_Value,84.23333333333333,182,12.032967032967033
11787.0,284,2,303.24,151.62,12,363,1,1,2,112,4,Lost Customers,3,At-Risk Customers,Old,Low,Medium_Value,151.62,344,2.1220930232558137
11788.0,63,2,252.7,126.35,10,153,3,1,1,311,5,Cannot Lose Them,2,Occasional Customers,Recent,Low,Medium_Value,126.35,123,5.934959349593496
11789.0,1,8,480.13,60.01625,19,266,5,5,3,553,13,Champions,0,Regular Customers,Very_Recent,High,Medium_Value,60.01625,241,12.11618257261411
11790.0,36,3,303.24,101.08,12,337,3,2,2,322,7,At Risk,2,Occasional Customers,Recent,Medium,Medium_Value,101.08,126,8.69047619047619
11791.0,93,4,429.59,107.3975,17,232,2,3,3,233,8,At Risk,2,Occasional Customers,Moderate,Medium,Medium_Value,107.3975,213,6.854460093896713
11792.0,73,7,682.29,97.47,27,346,2,5,5,255,12,Loyal Customers,0,Regular Customers,Recent,High,High_Value,97.47,283,9.02826855123675
11793.0,4,4,404.32,101.08,16,338,5,3,3,533,11,Loyal Customers,2,Occasional Customers,Very_Recent,Medium,Medium_Value,101.08,124,11.774193548387098
11794.0,47,9,1187.69,131.96555555555557,47,345,3,5,5,355,13,Champions,1,VIP Customers,Recent,High,Premium,131.96555555555557,317,10.362776025236593
11795.0,15,7,732.8299999999999,104.68999999999998,29,246,5,5,5,555,15,Champions,1,VIP Customers,Very_Recent,High,High_Value,104.68999999999998,225,11.355555555555554
11796.0,71,2,227.42999999999998,113.71499999999999,9,102,2,1,1,211,4,Lost Customers,2,Occasional Customers,Recent,Low,Medium_Value,113.71499999999999,131,5.572519083969465
11797.0,36,10,1440.3899999999999,144.039,57,353,3,5,5,355,13,Champions,1,VIP Customers,Recent,High,Premium,144.039,336,10.863095238095239
11798.0,127,4,404.32,101.08,16,357,1,3,3,133,7,At Risk,2,Occasional Customers,Moderate,Medium,Medium_Value,101.08,247,5.910931174089069
11799.0,2,5,480.13,96.026,19,207,5,4,3,543,12,Loyal Customers,0,Regular Customers,Very_Recent,Medium,Medium_Value,96.026,152,12.006578947368421
11800.0,22,4,328.51,82.1275,13,211,4,3,2,432,9,Potential Loyalists,2,Occasional Customers,Very_Recent,Medium,Medium_Value,82.1275,142,10.28169014084507
11801.0,58,2,277.97,138.985,11,115,3,1,2,312,6,Cannot Lose Them,2,Occasional Customers,Recent,Low,Medium_Value,138.985,118,6.186440677966101
11802.0,1,7,833.91,119.13,33,256,5,5,5,555,15,Champions,1,VIP Customers,Very_Recent,High,High_Value,119.13,211,12.109004739336493
11803.0,13,1,75.81,75.81,3,13,5,1,1,511,7,At Risk,2,Occasional Customers,Very_Recent,Low,Low_Value,75.81,43,8.488372093023255
11804.0,141,8,505.4,63.175,20,361,1,5,3,153,9,Potential Loyalists,0,Regular Customers,Moderate,High,High_Value,63.175,381,7.664041994750656
11805.0,214,3,379.04999999999995,126.34999999999998,15,358,1,2,2,122,5,Cannot Lose Them,3,At-Risk Customers,Old,Medium,Medium_Value,126.34999999999998,304,3.601973684210526
11806.0,29,3,277.97,92.65666666666668,11,209,4,2,2,422,8,At Risk,2,Occasional Customers,Very_Recent,Medium,Medium_Value,92.65666666666668,119,9.201680672268909
11807.0,27,2,176.89,88.445,7,354,4,1,1,411,6,Cannot Lose Them,2,Occasional Customers,Very_Recent,Low,Medium_Value,88.445,87,8.39080459770115
11808.0,123,6,657.02,109.50333333333333,26,320,1,4,4,144,9,Potential Loyalists,0,Regular Customers,Moderate,High,High_Value,109.50333333333333,303,7.227722772277227
11809.0,75,5,353.78,70.756,14,284,2,4,2,242,8,At Risk,2,Occasional Customers,Recent,Medium,Medium_Value,70.756,225,8.11111111111111
11810.0,22,4,404.32,101.08,16,308,4,3,3,433,10,Potential Loyalists,2,Occasional Customers,Very_Recent,Medium,Medium_Value,101.08,142,10.28169014084507
11811.0,41,6,480.13,80.02166666666666,19,333,3,4,3,343,10,Potential Loyalists,0,Regular Customers,Recent,High,Medium_Value,80.02166666666666,221,9.90950226244344
11812.0,59,4,303.24,75.81,12,232,3,3,2,332,8,At Risk,2,Occasional Customers,Recent,Medium,Medium_Value,75.81,179,8.156424581005586
11813.0,49,5,429.59000000000003,85.918,17,353,3,4,3,343,10,Potential Loyalists,0,Regular Customers,Recent,Medium,Medium_Value,85.918,199,9.170854271356784
11814.0,50,7,808.64,115.52,32,304,3,5,5,355,13,Champions,1,VIP Customers,Recent,High,High_Value,115.52,260,9.826923076923077
11815.0,215,2,277.96999999999997,138.98499999999999,11,338,1,1,1,111,3,Lost Customers,3,At-Risk Customers,Old,Low,Medium_Value,138.98499999999999,275,2.6545454545454543
11816.0,59,7,530.67,75.80999999999999,21,319,3,5,4,354,12,Loyal Customers,0,Regular Customers,Recent,High,High_Value,75.80999999999999,269,9.498141263940521
11817.0,72,6,581.21,96.86833333333334,23,341,2,4,4,244,10,Potential Loyalists,0,Regular Customers,Recent,High,High_Value,96.86833333333334,252,8.69047619047619
11818.0,17,5,454.86,90.97200000000001,18,352,4,4,3,443,11,Loyal Customers,0,Regular Customers,Very_Recent,Medium,Medium_Value,90.97200000000001,167,10.92814371257485
11819.0,9,6,631.75,105.29166666666667,25,226,5,4,4,544,13,Champions,0,Regular Customers,Very_Recent,High,High_Value,105.29166666666667,189,11.587301587301587
11820.0,344,1,126.35,126.35,5,344,1,1,1,111,3,Lost Customers,3,At-Risk Customers,Old,Low,Medium_Value,126.35,374,0.9759358288770054
11821.0,154,5,454.86,90.97200000000001,18,300,1,4,3,143,8,At Risk,0,Regular Customers,Moderate,Medium,Medium_Value,90.97200000000001,304,6.003289473684211
11822.0,21,6,631.75,105.29166666666667,25,284,4,4,4,444,12,Loyal Customers,0,Regular Customers,Very_Recent,High,High_Value,105.29166666666667,201,10.895522388059703
11823.0,16,7,682.29,97.47,27,364,4,5,5,455,14,Champions,0,Regular Customers,Very_Recent,High,High_Value,97.47,226,11.305309734513274
11824.0,134,3,353.78,117.92666666666666,14,275,1,2,2,122,5,Cannot Lose Them,2,Occasional Customers,Moderate,Medium,Medium_Value,117.92666666666666,224,4.888392857142857
11825.0,1,9,1036.07,115.11888888888888,41,317,5,5,5,555,15,Champions,1,VIP Customers,Very_Recent,High,Premium,115.11888888888888,271,12.121771217712178
11826.0,44,6,682.29,113.71499999999999,27,287,3,4,5,345,12,Loyal Customers,0,Regular Customers,Recent,High,High_Value,113.71499999999999,224,9.776785714285714
11827.0,5,7,657.02,93.86,26,333,5,5,4,554,14,Champions,0,Regular Customers,Very_Recent,High,High_Value,93.86,215,11.883720930232558
11828.0,56,3,252.7,84.23333333333333,10,248,3,2,1,321,6,Cannot Lose Them,2,Occasional Customers,Recent,Medium,Medium_Value,84.23333333333333,146,7.5
11829.0,297,3,277.96999999999997,92.65666666666665,11,335,1,2,1,121,4,Lost Customers,3,At-Risk Customers,Old,Medium,Medium_Value,92.65666666666665,387,2.8294573643410854
11830.0,56,6,505.4,84.23333333333333,20,340,3,4,3,343,10,Potential Loyalists,0,Regular Customers,Recent,High,High_Value,84.23333333333333,236,9.279661016949152
11831.0,216,1,75.81,75.81,3,216,1,1,1,111,3,Lost Customers,3,At-Risk Customers,Old,Low,Low_Value,75.81,246,1.483739837398374
11832.0,39,3,404.32,134.77333333333334,16,147,3,2,3,323,8,At Risk,2,Occasional Customers,Recent,Medium,Medium_Value,134.77333333333334,129,8.488372093023257
11833.0,80,4,404.32,101.08,16,318,2,3,3,233,8,At Risk,2,Occasional Customers,Recent,Medium,Medium_Value,101.08,200,7.300000000000001
11834.0,7,5,379.04999999999995,75.80999999999999,15,240,5,4,2,542,11,Loyal Customers,0,Regular Customers,Very_Recent,Medium,Medium_Value,75.80999999999999,157,11.624203821656051
11835.0,87,8,732.8299999999999,91.60374999999999,29,337,2,5,5,255,12,Loyal Customers,1,VIP Customers,Recent,High,High_Value,91.60374999999999,327,8.929663608562691
11836.0,39,6,555.94,92.65666666666668,22,325,3,4,4,344,11,Loyal Customers,0,Regular Customers,Recent,High,High_Value,92.65666666666668,219,10.0
11837.0,154,4,404.32,101.08,16,311,1,3,3,133,7,At Risk,3,At-Risk Customers,Moderate,Medium,Medium_Value,101.08,274,5.328467153284671
